availablecapacity;freeparking;isopennow;occupation;totalcapacity;timestamp
89;0;1;40;150;20221202025001
89;0;1;40;150;20221202025501
89;0;1;40;150;20221202030001
89;0;1;40;150;20221202030501
90;0;1;40;150;20221202031001
90;0;1;40;150;20221202031501
90;0;1;40;150;20221202032001
90;0;1;40;150;20221202032501
91;0;1;39;150;20221202033001
91;0;1;39;150;20221202033501
92;0;1;38;150;20221202034001
92;0;1;38;150;20221202034501
93;0;1;38;150;20221202035001
92;0;1;38;150;20221202035501
93;0;1;38;150;20221202040001
92;0;1;38;150;20221202040501
93;0;1;38;150;20221202041001
92;0;1;38;150;20221202041501
92;0;1;38;150;20221202042001
92;0;1;38;150;20221202042501
93;0;1;38;150;20221202043001
93;0;1;38;150;20221202043501
93;0;1;38;150;20221202044001
92;0;1;38;150;20221202044501
92;0;1;38;150;20221202045001
92;0;1;38;150;20221202045501
93;0;1;38;150;20221202050001
95;0;1;36;150;20221202050501
94;0;1;37;150;20221202051001
95;0;1;36;150;20221202051501
95;0;1;36;150;20221202052001
96;0;1;36;150;20221202052501
95;0;1;36;150;20221202053001
95;0;1;36;150;20221202053501
95;0;1;36;150;20221202054001
96;0;1;36;150;20221202054501
96;0;1;36;150;20221202055001
96;0;1;36;150;20221202055501
96;0;1;36;150;20221202060001
94;0;1;37;150;20221202060501
92;0;1;38;150;20221202061001
92;0;1;38;150;20221202061501
93;0;1;38;150;20221202062001
92;0;1;38;150;20221202062501
90;0;1;40;150;20221202063001
90;0;1;40;150;20221202063501
90;0;1;40;150;20221202064001
87;0;1;42;150;20221202064501
88;0;1;41;150;20221202065001
88;0;1;41;150;20221202065501
88;0;1;41;150;20221202070001
90;0;1;40;150;20221202070501
90;0;1;40;150;20221202071001
88;0;1;41;150;20221202071501
88;0;1;41;150;20221202072001
87;0;1;42;150;20221202072501
86;0;1;42;150;20221202073001
84;0;1;44;150;20221202073501
81;0;1;46;150;20221202074001
81;0;1;46;150;20221202074501
83;0;1;44;150;20221202075001
83;0;1;44;150;20221202075501
83;0;1;44;150;20221202080001
84;0;1;44;150;20221202080501
82;0;1;45;150;20221202081001
81;0;1;46;150;20221202081501
81;0;1;46;150;20221202082001
78;0;1;48;150;20221202082501
80;0;1;46;150;20221202083001
78;0;1;48;150;20221202083501
77;0;1;48;150;20221202084001
78;0;1;48;150;20221202084501
77;0;1;48;150;20221202085001
77;0;1;48;150;20221202085501
77;0;1;48;150;20221202090001
78;0;1;48;150;20221202090501
78;0;1;48;150;20221202091001
77;0;1;48;150;20221202091501
77;0;1;48;150;20221202092001
76;0;1;49;150;20221202092501
76;0;1;49;150;20221202093001
76;0;1;49;150;20221202093501
76;0;1;49;150;20221202094001
